ASIN,Rating,Title,Body,Date
B0C2PNWDGZ,5,Love this vaccum,"It is amazing. The battery life is great. It cleans up really well and picks up everything including hair, crumbs, and more. I recommend this to everyone and have been looking at getting a second one as well.","Reviewed in the United States on November 21, 2024"
B0C2PNWDGZ,5,Great product,"Wow! This vacuum does way better than I thought it would! Sometimes I do have to pick it up to get it to do an area, but it does such a great job!","Reviewed in the United States on November 4, 2024"
B0C2PNWDGZ,4,Doesn't do good on carpet,This product did ok on hardwood floors but on carpet it did not work hardly at all.,"Reviewed in the United States on November 9, 2024"
B0C2PNWDGZ,4,"so far, so good","well packed, easy to set up and works great so far.....","Reviewed in the United States on November 12, 2024"
B0C2PNWDGZ,4,Great for small jobs,"Light weight, quiet, good for small jobs and pet hair. Doesn’t perform well on carpet. Great for tile and wood floors. Noise level is minimal/ very quiet. The remote works well, I haven’t used the app. Setup was easy and took about 5 minutes. I haven’t found a way to map it just yet so it does seem to get hung up around furniture but it gives a very tiny bump so I’m not concerned about damage. Navigates best in wide open spaces. It also is able to transition from carpet to hard wood to tile very well. No issues getting hung up at thresholds. The sweeping inserts seem a bit cheap and won’t hold up more than a year. They did provide two extras but they are bent. Hopefully the seller has an option to buy more. Overrall good value at $45 (Amazon deal). In hindsight if I had paid more than $60 I wouldn’t be very happy. Updated from 3 to 4 stars based on y interactions with their customer service, very helpful and extremely pleasant","Reviewed in the United States on November 8, 2024"
B0C2PNWDGZ,3,Does not do good job.,"I like that it gets under couches, but I went to empty it, but did not pick up enough to bother! It does not pick up cat fur very well at all.","Reviewed in the United States on December 4, 2024"
B0C2PNWDGZ,2,Gets stuck,"Pro: It vacuums... Okay so I wanted to like this. But I don't. Battery life is not so great. I've had it for a week and I've been observing it clean. This thing goes everywhere in the most erratic pattern ever. It doesn't even make sense. The sensor works sometimes. And it can never return to base. It'll die trying to find the base, never makes it. It'll mostly crash into everything. It does vacuum tho. It collects a good amount of dust and dirt. The hairs get tangled up in the rotating bristles. So eventually you have to manually remove those. I only use it in the living room and it won't finish cleaning the living room before the battery dies. The biggest issue I have is it gets stuck under the tables and the couches. It'll clean maybe 20% of the living area before I notice it's been stuck under the recliner or couch. When I pull it out it's dead from trying to get out. It's like a having a crawling baby that is drunk and I have to keep an eye on and ain't nobody got time for that.","Reviewed in the United States on December 4, 2024"
B0C2PNWDGZ,2,It works with Alexa!!,Update..I changed the number of stars because it’s annoyingly getting stuck everywhere. It’s like a total waste of money. Once I installed the App I was able to schedule cleaning away from home. My only caveat is that it tends to get stuck between the legs of chair.,"Reviewed in the United States on November 10, 2024"
B0C2PNWDGZ,1,"I've tried to be patient, this vacuum is trash","Ive had other robot vacuums before, and understand the general nuances with them getting stuck and so forth... this one tho, gets stuck and just randomly dies somewhere in the house vs going back to the home station. I then get to go on an adventure, searching for the vacuum. ""where is the vacuum? oh, middle of the living room floor, dead."" it gets one star because it does pick up a good amount of dirt... but it also just completely misses rooms within the house. why? cause its circling the dining room table 7 times then dying somewhere in a hallway.","Reviewed in the United States on November 19, 2024"
B0C2PNWDGZ,1,I trusted the reviews!,This was on sale for Black Friday so I jumped on this vacuum and the reviews were good so why not! This thing is awful. Didn’t suck anything up… Ran over the same piece of cat hair about 5 times and was still there. So annoying,"Reviewed in the United States on November 27, 2024"
B0C2PNWDGZ,1,Don't buy this thing,It got stuck constantly and couldn't fight its way back to the charger and if it did it would go on crooked the thing is a piece of junk,"Reviewed in the United States on November 17, 2024"
B0C2PNWDGZ,1,Great vacuum!!!,This is a great vacuum!! Works well and is easy to set up! Battery life is impressive and the suction is fantastic!!!,"Reviewed in the United States on November 12, 2024"
B0C2PNWDGZ,5,Totally worth it,Totally worth it,"Reviewed in the United States on December 4, 2024"
B0C2PNWDGZ,5,Excelente producto,"Tengo varios perros y hace de maravilla su trabajo, y vincularse con Alexa hace que tenga mucha funcionalidad","Reviewed in the United States on December 2, 2024"
B0C2PNWDGZ,5,Love this robo vac,I bought in March 2024. First one I've ever had. I was so surprised at how much it picked up. It still going strong.,"Reviewed in the United States on December 1, 2024"
B0C2PNWDGZ,5,Great value for the money,"Really happy with it,works well it's like having a cleaning partner,helps a lot especially if you are a busy mom","Reviewed in the United States on December 1, 2024"
B0C2PNWDGZ,5,Great little vacuum,"This is our first robot vacuum and we are impressed. Bought it with a coupon and code so it was a good price. It does a good job at trapping dirt and seems to do well on low carpet. It’s pretty quiet. Has gotten stuck on a few things so watch out for loose power cords etc. I would say the biggest downside is that we do have to clean the propellers frequently from my long hair, not sure if that would be the same with all vacuums. Overall we have been very pleased!","Reviewed in the United States on December 1, 2024"
B0C2PNWDGZ,5,Absolutely love this vacuum,"We had a different brand vacuum that stopped working a while back. With 2 kids, a dog, and both of us working full time it is nice SO nice to have another robot vacuum! This vacuum is quieter than our last one (different brand) and has a better sense of location! We have used it several times since receiving it a few days ago and love it! It really does a great job cleaning and fits in some pretty tight spaces! No issues with setting it up and it is able to find its home/dock without issue! I am so glad we decided to buy this vacuum! If you’re on the fence just get it! It has really been a life saver! I haven’t tried the remote yet, but my kids have and they say it works!","Reviewed in the United States on December 1, 2024"
